id,name
11047,Maple Conference
11048,International Conference on Complex Systems
11049,Annual Conference on Finance and Accounting
11050,International Conference on Algorithmic Decision Theory
11051,International Conference on Industrial Engineering and Operations Management
11052,International Conference on Thermal Engineering and Management Advances
11053,International Workshop on Graph Structures for Knowledge Representation and Reasoning
11054,International Conference on Logistics and Supply Chain Management
11055,International Workshop on Emerging Technologies for Authorization and Authentication
11056,"International Scientific Conference on Energy, Environmental and Construction Engineering"
11057,Annual Meeting of the Bulgarian Section of SIAM
11058,Joint International Conference on Design and Construction of Smart City Components 
11059,"International Online Forum named after A.Ya. Kibanov ""Innovative Personnel Management”"
11060,TranSopot Conference
11061,"International Conference on Artificial Intelligence, Smart Grid and Smart City Applications"
11062,Canadian Conference on Artificial Intelligence
11063,International Conference on Advanced Communication and Networking
11064,"International conference on Computer Networks, Big data and IoT"
11065,International Conference on Artificial Intelligence and Symbolic Computation
11066,International conference on smart Information & communication Technologies
11067,International Conference on Innovative Data Communication Technologies and Application
11068,International Conference on Image Processing and Communications
11069,International Conference on e-Democracy
11070,International Conference on Information Systems Architecture and Technology
11071,International Conference on Emerging Current Trends in Computing and Expert Technology
11072,International Conference on Convergent Cognitive Information Technologies
11073,International Symposium on Environmental Software Systems
11074,International Conference on Big Data and Networks Technologies
11075,International Conference On Computational And Bio Engineering
11076,International Conference On Computational Vision and Bio Inspired Computing
11077,International Conference on Cyber Security and Computer Science
11078,Joint International Semantic Technology Conference
11079,International Conference on Mathematical Aspects of Computer and Information Sciences
11080,Mediterranean Conference on Medical and Biological Engineering and Computing
11081,International Conference on Advanced Communication Systems and Information Security
11082,13th International Scientific and Practical Conference- Artificial Intelligence Anthropogenic nature Vs. Social Origin
11083,"International Conference on Intelligent Computing, Information and Control Systems"
11084,International Conference Europe Middle East & North Africa Information Systems and Technologies to Support Learning 
11085,International Conference on Applied Computing to Support Industry: Innovation and Technology
11086,"International Conference on Computational Intelligence, Security and Internet of Things "
11087,"International Conference on ‘Knowledge Society: Technology, Sustainability and Educational Innovation’"
11088,International Conference on e-Business Engineering
11089,"OTM Confederated International Conferences ""On the Move to Meaningful Internet Systems"""
11090,"International Conference on Modeling, Machine Learning and Astronomy"
11091,"International Workshop on Information Search, Integration, and Personalization"
11092,International Workshop on Information Security Applications
11093,The 7th International Conference on Contemporary Issues in Data Science
11094,International Conference on Intelligent Data Communication Technologies and Internet of Things
11095,International Conference on Urban Intelligence and Applications
11096,"The International Symposium on Heating, Ventilation and Air Conditioning"
11097,Workshops of  the International Conference on Advanced Information Networking and Applications 
11098,International Workshop on New Frontiers in Mining Complex Patterns
11099,International Conference on Inventive Computation Technologies
11100,International Conference on Brain Function Assessment in Learning
11101,The World Congress on Engineering and Computer Science
11102,International Conference on Intelligent Computing and Communication Technologies
11103,"International Conference on Recent Developments in Science, Engineering and Technology"
11104,International Conference on Intelligent Decision Technologies
11105,International Conference of the Pacific Association for Computational Linguistics
11106,International Baltic Conference on Databases and Information Systems
11107,"International Conference on Software Engineering Research, Management and Applications"
11108,Italian Research Conference on Digital Libraries
11109,Latin American Conference on Biomedical Engineering 
11110,International Conference on Innovation in Modern Science and Technology
11111,International Conference of Mechatronics and Cyber-Mixmechatronics
11112,International Conference on Image Analysis and Recognition
11113,International Conference on Image and Signal Processing
11114,International Conference on Green Communications and Networking
11115,International Conference on Sustainable Communication Networks and Application
11116,International Workshop and Challenge on Computational Methods and Clinical Applications for Spine Imaging
11117,International Conference on Dynamic Data Driven Application Systems
11118,"International conference on Data Science, Medicine and Bioinformatics"
11119,Annual International Symposium on Information Management and Big Data
11120,International Conference on Application of Robotics in Industry using Advanced Mechanisms
11121,International Conference on Security with Intelligent Computing and Big-data Services
11122,International Conference on Data Service
11123,International Cognitive Cities Conference
11124,World Congress on Global Optimization
11125,"International Conference on Measurement, Modelling and Evaluation of Computing Systems"
11126,International Conference on Emerging Technology Trends in Electronics Communication and Networking
11127,International Conference on Inforatmion technology in Geo-Engineering
11128,INNS Big Data and Deep Learning conference
11129,International Conference on Biologically Inspired Techniques in Many-Criteria Decision Making
11130,Conference on Information Technologies and Communication of Ecuador
11131,"Conference on Information Technology, Systems Research and Computational Physics "
11132,International Workshop on Advanced Analysis and Learning on Temporal Data
11133,Cambridge International Workshop on Security Protocols
11134,International Conference on Semantic Systems
11135,"International Conference on Nanoelectronics, Circuits and Communication Systems"
11136,International Conference of Research Applied to Defense and Security
11137,"International conference on the Sciences of Electronics, Technologies of Information and Telecommunications"
11138,Conference on Advanced Computer Architecture
11139,International Conference on Data Stream Mining and Processing
11140,International Conference on Society with Future:Smart and Liveable Cities
11141,International Conference on Exploring Services Science
11142,International Conference in Software Engineering for Defence Applications
11143,"International Conference of Students, PhD Students and Young Scientists ""Engineer of the XXI Century"""
11144,International Conference on Modelling and Simulation in Management Sciences
11145,International Workshop on Global Sourcing of Information Technology and Business Processes
11146,National Conference on Computer Science Technology and Education
11147,International Symposium in Management Innovation for Sustainable Management and Entrepreneurship
11148,International Workshop on Engineering Dependable and Secure Machine Learning Systems
11149,International Symposium on Mine Planning & Equipment Selection
11150,International Conference EduRobotics 2016
11151,"International Conference on Computer Science, Applied Mathematics and Applications"
11152,"International conference on Modelling, Simulation and Intelligent Computing"
11153,International Conference on Security and Privacy in Digital Economy
11154,International Workshop on Thoracic Image Analysis
11155,International Workshop on Radiomics and Radiogenomics in Neuro-oncology
11156,International Conference on Robotics and Rehabilitation Intelligence
11157,Myocardial Pathology Segmentation Combining Multi-Sequence CMR Challenge
11158,International Conference on Formal Modeling and Analysis of Timed Systems
11159,International Conference on Computational Bioengineering
11160,World Congress on Engineering and Technology; Innovation and its Sustainability
11161,International Workshop on Multiple-Aspect Analysis of Semantic Trajectories
11162,AI Ops Competition
11163,International Workshop on Emerging Technologies for Authorization and Authentication 
11164,"3rd IEEE/ACIS International Conference on Big Data, Cloud Computing, and Data Science Engineering"
11165,International Conference on Internet of Vehicles
11166,International Conference on Computational Science/ Intelligence & Applied Informatics
